Positio,,,UPC,,,,Facings,,,Brand,,,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,Date,,,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0003367412850,,,,1,,,NATURE'S WAY,,,,,,,,FEVERFEW LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
5,,0003367412900,,,,1,,,NATURE'S WAY,,,,,,,,FO-TI ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
6,,0003367413100,,,,1,,,NATURE'S WAY,,,,,,,,GINGER ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
7,,0003367413108,,,,1,,,NATURE'S WAY,,,,,,,,GINGER ROOT,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.88,,,,,
8,,0003367413400,,,,1,,,NATURE'S WAY,,,,,,,,GINSENG ASIAN,,,,,,50.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
9,,0003367413675,,,,1,,,NATURE'S WAY,,,,,,,,GLUCOMANNAN,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
10,,0003367415589,,,,1,,,NATURE'S WAY,,,,,,,,GLUCOMANNAN,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.88,,,,,
11,,0003367413900,,,,1,,,NATURE'S WAY,,,,,,,,GOLDENSEAL ROOT,,,,,,50.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,1.82,,,,,
12,,0003367413700,,,,1,,,NATURE'S WAY,,,,,,,,GOLDENSEAL HERB,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
13,,0003367414000,,,,1,,,NATURE'S WAY,,,,,,,,GOTU-KOLA HERB,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
14,,0003367414100,,,,1,,,NATURE'S WAY,,,,,,,,HAWTHORN BERRIES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
15,,0003367415338,,,,1,,,NATURE'S WAY,,,,,,,,HAWTHORN,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
16,,0003367414300,,,,1,,,NATURE'S WAY,,,,,,,,HORSETAIL GRASS,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
17,,0003367414500,,,,1,,,NATURE'S WAY,,,,,,,,KELP,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
18,,0003367414508,,,,1,,,NATURE'S WAY,,,,,,,,KELP,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
19,,0003367414550,,,,1,,,NATURE'S WAY,,,,,,,,KUDZU,,,,,,50.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
20,,0003367414600,,,,1,,,NATURE'S WAY,,,,,,,,LICORICE ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
21,,0003367414800,,,,1,,,NATURE'S WAY,,,,,,,,MARSHMALLOW ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 19,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.82""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0003367410500,,,,1,,,NATURE'S WAY,,,,,,,,BLACK COHOSH,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
2,,0003367414690,,,,1,,,NATURE'S WAY,,,,,,,,BLACK COHOSH ROOT,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
3,,0003367411250,,,,1,,,NATURE'S WAY,,,,,,,,BUTCHERS BROOM,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
4,,0003367411300,,,,1,,,NATURE'S WAY,,,,,,,,CASCARA SAGRADA,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
5,,0003367411308,,,,1,,,NATURE'S WAY,,,,,,,,CASCARA SAGRADA,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
6,,0003367411450,,,,1,,,NATURE'S WAY,,,,,,,,CATS CLAW BARK 540MG,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
7,,0003367411500,,,,1,,,NATURE'S WAY,,,,,,,,CAYENNE PEPPER,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
8,,0003367411508,,,,1,,,NATURE'S WAY,,,,,,,,CAYENNE,,,,,,180.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
9,,0003367411600,,,,1,,,NATURE'S WAY,,,,,,,,CHAMOMILE,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
10,,0003367414152,,,,1,,,NATURE'S WAY,,,,,,,,CORN SILK,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
11,,0003367412150,,,,1,,,NATURE'S WAY,,,,,,,,CRANBERRY FRUIT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
12,,0003367412200,,,,1,,,NATURE'S WAY,,,,,,,,DAMIANA LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
13,,0003367412300,,,,1,,,NATURE'S WAY,,,,,,,,DANDELION ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.43,,,,,
14,,0003367415336,,,,1,,,NATURE'S WAY,,,,,,,,DANDELION,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.88,,,,,
15,,0003367412380,,,,1,,,NATURE'S WAY,,,,,,,,DONG QUAI,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
16,,0003367412400,,,,1,,,NATURE'S WAY,,,,,,,,ECHINACEA PURPUREA HERB,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0003367412408,,,,1,,,NATURE'S WAY,,,,,,,,ECHINACEA HERB,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.59,,,,,
18,,0003367412440,,,,1,,,NATURE'S WAY,,,,,,,,ELDERBERRY,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
19,,0003367413500,,,,1,,,NATURE'S WAY,,,,,,,,SIBERIAN ELEUTHERO ROOT,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.43,,,,,
20,,0003367412500,,,,1,,,NATURE'S WAY,,,,,,,,EYEBRIGHT HERB,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 20,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.86""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0003367461500,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT FEVERFEW,,,,,,60.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
2,,0003367461600,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT GINKGO,,,,,,60.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
3,,0003367461700,,,,1,,,NATURE'S WAY,,,,,,,,ASIAN GINSENG STANDARDIZED,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
4,,0003367414320,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT GRAPE SEED,,,,,,30.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,1.85,,,,,
5,,0003367415352,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT GRAPESEED STND,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
6,,0003367463700,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT GYMNEMA,,,,,,60.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.01,,,,,
7,,0003367461900,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT HAWTHORN,,,,,,90.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
8,,0003367415311,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT HORNY GOAT WEED,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
9,,0003367462000,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT HORSECHESTNUT,,,,,,90.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
10,,0003367415355,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT MILK THISTLE,,,,,,120.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
11,,0003367464000,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT OLIVE LEAF,,,,,,60.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
12,,0003367415181,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT OREGANO OIL,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
13,,0003367415385,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT POMEGRANATE,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
14,,0003367415321,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT RHODIOLA,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
15,,0003367463100,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT TURMERIC,,,,,,60.00,,,,TAB,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
16,,0003367415356,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT TURMERIC,,,,,,120.00,,,,TAB,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
17,,0003367410260,,,,1,,,NATURE'S WAY,,,,,,,,TURMERIC STANDARDIZED,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
18,,0003367463400,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT VALERIAN,,,,,,90.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
19,,0003367410100,,,,1,,,NATURE'S WAY,,,,,,,,ALFALFA LEAVES,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
20,,0003367410180,,,,1,,,NATURE'S WAY,,,,,,,,ASTRAGALUS,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.43,,,,,
21,,0003367415337,,,,1,,,NATURE'S WAY,,,,,,,,ASTRAGALUS,,,,,,180.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.88,,,,,
22,,0003367411200,,,,1,,,NATURE'S WAY,,,,,,,,BURDOCK ROOT,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.43,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 21,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0082983500565,,,,,,1,,,AMAZING GRASS,,,,,,BEAUTY ELIXIR-SINGLE SERVE,,,,,,0.25,,,,,,OZ,,,,,,,,2.95,,,,,,,
2,0082983500566,,,,,,1,,,AMAZING GRASS,,,,,,BEAUTY ELIXIR-10 CT,,,,,,2.50,,,,,,OZ,,,,,,,,3.18,,,,,,,
3,0082983500567,,,,,,1,,,AMAZING GRASS,,,,,,BEAUTY ELIXIR-4.7 OZ,,,,,,4.90,,,,,,OZ,,,,,,,,3.71,,,,,,,
4,0082983500571,,,,,,1,,,AMAZING GRASS,,,,,,BELLY ELIXIR PACKET,,,,,,0.25,,,,,,OZ,,,,,,,,2.95,,,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0082983500572,,,,1,,,AMAZING GRASS,,,,,,,,BELLY ELIXIR 10 PACKETS,,,,,,10.00,,,,CNT,,,,,,,,,,,3.18,,,,,
6,,0082983500573,,,,1,,,AMAZING GRASS,,,,,,,,BELLY ELIXIR 20 SERVINGS,,,,,,4.90,,,,OZ,,,,,,,,,,,3.71,,,,,
7,,0003367402020,,,,1,,,NATURE'S WAY,,,,,,,,BEE POLLEN,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
8,,0003367479200,,,,2,,,NATURE'S WAY,,,,,,,,BLOOD SUGAR W- GYMNEMA,,,,,,90.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.01,,,,,
9,,0003367400415,,,,1,,,NATURE'S WAY,,,,,,,,ECHINACEA GOLDENSEAL,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
10,,0003367400350,,,,1,,,NATURE'S WAY,,,,,,,,FENU THYME,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
11,,0003367400072,,,,1,,,NATURE'S WAY,,,,,,,,HAS ORIGINAL FORMULA,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
12,,0003367400110,,,,1,,,NATURE'S WAY,,,,,,,,KIDNEY BLADDER,,,,,,100.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
13,,0003367479320,,,,1,,,NATURE'S WAY,,,,,,,,URINARY WITH CRANBERRY,,,,,,100.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
14,,0003367464600,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT ARTICHOKE,,,,,,60.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
15,,0003367415387,,,,1,,,NATURE'S WAY,,,,,,,,ASHWAGANDHA STANDARDIZED,,,,,,60.00,,,,VCP,,,,,,,,,,,2.03,,,,,
16,,0003367460510,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT BILBERRY,,,,,,90.00,,,,CAP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
17,,0003367464400,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT BOSWELLIA,,,,,,60.00,,,,TAB,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
18,,0003367415492,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT CINNAMON,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.03,,,,,
19,,0003367415082,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT CINNAMON,,,,,,120.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.38,,,,,
20,,0003367415134,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT CRANBERRY CAPS,,,,,,60.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.02,,,,,
21,,0003367415135,,,,1,,,NATURE'S WAY,,,,,,,,STNDRDZD EXT CRANBERRY  VCAPS,,,,,,120.00,,,,VCP,,,,,Jun  5 2016 1,,,,,,2.44,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 22,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0009070000004,,,,1,,,HERB PHARM,,,,,,,,ARNICA EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.29,,,,,
2,,0009070000005,,,,1,,,HERB PHARM,,,,,,,,ASHWAGANDHA EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
3,,0009080000090,,,,1,,,HERB PHARM,,,,,,,,ASTRAGALUS EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
4,,0009070000036,,,,1,,,HERB PHARM,,,,,,,,CHAMOMILE EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
5,,0009070000338,,,,1,,,HERB PHARM,,,,,,,,CILANTRO WHOLE LEAF EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
6,,0009090000062,,,,1,,,HERB PHARM,,,,,,,,ECHINACEA GLYCERITE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
7,,0009090000048,,,,1,,,HERB PHARM,,,,,,,,GOLDEN ECHINACEA EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
8,,0009090000060,,,,1,,,HERB PHARM,,,,,,,,GOLDEN ECHINACEA GLYCERITE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
9,,0009080000033,,,,1,,,HERB PHARM,,,,,,,,SUPER ECHINACEA EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
10,,0009090000014,,,,1,,,HERB PHARM,,,,,,,,RAPID IMMUNE BOOST IMMUNE SUPPORT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
11,,0009070000060,,,,1,,,HERB PHARM,,,,,,,,GINGER EXTRACT,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.32,,,,,
12,,0009070000061,,,,1,,,HERB PHARM,,,,,,,,GINKGO EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
13,,0009070000007,,,,1,,,HERB PHARM,,,,,,,,HOLY BASIL EXTRACT,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.32,,,,,
14,,0009070000080,,,,1,,,HERB PHARM,,,,,,,,KAVA,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
15,,0009070000083,,,,1,,,HERB PHARM,,,,,,,,LAVENDER EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
16,,0009070000084,,,,1,,,HERB PHARM,,,,,,,,LEMON BALM EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
17,,0009070000094,,,,1,,,HERB PHARM,,,,,,,,MILK THISTLE EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0009080000004,,,,1,,,HERB PHARM,,,,,,,,PASSIONFLOWER EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
19,,0009080000071,,,,1,,,HERB PHARM,,,,,,,,PEPPERMINT SPIRITS,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
20,,0009080000011,,,,1,,,HERB PHARM,,,,,,,,PROPOLIS EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.30,,,,,
21,,0009070000355,,,,1,,,HERB PHARM,,,,,,,,RHODIOLA EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
22,,0009080000018,,,,1,,,HERB PHARM,,,,,,,,SAGE EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
23,,0009080000036,,,,1,,,HERB PHARM,,,,,,,,TURMERIC EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
24,,0009080000039,,,,1,,,HERB PHARM,,,,,,,,VALERIAN EXTRACT,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
25,,0009090000069,,,,1,,,HERB PHARM,,,,,,,,VALERIAN GLYCERITE,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
26,,0009070003210,,,,1,,,HERB PHARM,,,,,,,,BED TIME HERBS ON THE GO,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.32,,,,,
27,,0009070003105,,,,1,,,HERB PHARM,,,,,,,,BETTER BITTERS CLASSIC,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.30,,,,,
28,,0009070003107,,,,1,,,HERB PHARM,,,,,,,,BETTER BITTERS ORANGE,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.30,,,,,
29,,0009070000402,,,,1,,,HERB PHARM,,,,,,,,BREATH REFRESHER PEPPERMINT,,,,,,0.47,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.25,,,,,
30,,0009090000041,,,,1,,,HERB PHARM,,,,,,,,RELAXING SLEEP TONIC,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
31,,0009090000030,,,,1,,,HERB PHARM,,,,,,,,STONE BREAKER COMPOUND,,,,,,1.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.32,,,,,
32,,0009070003212,,,,1,,,HERB PHARM,,,,,,,,DAILY STRESS BALANCE HERBS ON THE GO,,,,,,1.00,,,,FOZ,,,,,,,,,,,1.32,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 23,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.94""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0065649016977,,,,1,,,WISHGARDEN,,,,,,,,GENIUS JUICE PUMP TOP,,,,,,0.66,,,,FOZ,,,,,,,,,,,1.10,,,,,
2,,0065649016972,,,,1,,,WISHGARDEN,,,,,,,,GENIUS JUICE PUMP TOP 2 FOZ,,,,,,2.00,,,,FOZ,,,,,,,,,,,1.52,,,,,
3,,0065649013877,,,,1,,,WISHGARDEN,,,,,,,,LIQUID BLISS PUMP TOP,,,,,,0.66,,,,FOZ,,,,,,,,,,,1.10,,,,,
4,,0065649013872,,,,1,,,WISHGARDEN,,,,,,,,LIQUID BLISS PUMP TOP,,,,,,2.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.50,,,,,
5,,0065649060677,,,,1,,,WISHGARDEN,,,,,,,,MO BETTA BELLY PUMP TOP,,,,,,0.66,,,,FOZ,,,,,,,,,,,1.10,,,,,
6,,0065649060672,,,,1,,,WISHGARDEN,,,,,,,,MO BETTA BELLY PUMP TOP 2 FOZ,,,,,,2.00,,,,FOZ,,,,,,,,,,,1.52,,,,,
7,,0065649010371,,,,1,,,WISHGARDEN,,,,,,,,DEEP LUNG,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
8,,0065649030072,,,,1,,,WISHGARDEN,,,,,,,,BADASS BITTERS SPRAY TOP,,,,,,2.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.50,,,,,
9,,0065649001171,,,,1,,,WISHGARDEN,,,,,,,,KICK ASS ALLERGY,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
10,,0065649004072,,,,1,,,WISHGARDEN,,,,,,,,SANTA ANA SNIFFLES PUMP TOP,,,,,,2.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.54,,,,,
11,,0065649081371,,,,1,,,WISHGARDEN,,,,,,,,KICK ASS SINUS,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
12,,0065649018571,,,,1,,,WISHGARDEN,,,,,,,,KICK ASS IMMUNE,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
13,,0065649019072,,,,1,,,WISHGARDEN,,,,,,,,KICK ASS IMMUNE,,,,,,2.00,,,,FOZ,,,,,Jun  5 2016 1,,,,,,1.50,,,,,
14,,0065649001471,,,,1,,,WISHGARDEN,,,,,,,,EMOTIONAL ALLY,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
15,,0065649002372,,,,1,,,WISHGARDEN,,,,,,,,EMOTIONAL ALLY,,,,,,2.00,,,,FOZ,,,,,,,,,,,1.52,,,,,
16,,0065649035821,,,,1,,,WISHGARDEN,,,,,,,,DEEP STRESS,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
17,,0065649036072,,,,1,,,WISHGARDEN,,,,,,,,DEEP STRESS PUMP TOP,,,,,,2.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.50,,,,,
18,,0065649094371,,,,1,,,WISHGARDEN,,,,,,,,SERIOUS RELAXER,,,,,,1.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.32,,,,,
19,,0065649094472,,,,1,,,WISHGARDEN,,,,,,,,SERIOUS RELAXER,,,,,,2.00,,,,FOZ,,,,,Feb 21 2016 1,,,,,,1.50,,,,,
Positio,,,,,UPC,,Facings,,,,,,Brand,,,,,,Long Description,,,,,,Size,,,,,UOM,,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
